Repo   : tldr-pages/tldr
Período: histórico completo
Commits descargados: 23361

=== POR PRODUCTO ===
ANMCC (Avg Modified Components per Commit): 5.14

=== POR PERSONA ===
Colaborador                    ANMCC
----------------------------------------
rpozarickij                    1.0
jonatasleon                    1.0
Michael-Gallo                  1.0
screendriver                   1.0
davidhusz                      1.0
jn64                           1.0
sunflsks                       1.0
b3nj5m1n                       1.0
SirGlorg                       1.0
mihainsto                      1.0
JustAnotherStrange             1.0
Cyan4973                       1.0
jameshibbard                   1.0
g-w1                           1.0
d9k                            1.0
Nek-                           1.0
HakierGrzonzo                  1.0
BlackGlory                     1.0
LomigAndTux                    1.0
caiobep                        1.0
ManuelGarciaF                  1.0
stets                          1.0
FloLangenfeld                  1.0
hexadecimalDinosaur            1.0
jassler                        1.0
ldorigo                        1.0
WnndGws                        1.0
shrimp509                      1.0
slee5777                       1.0
UltimatePea                    1.0
sarnobat                       1.0
fdelbrayelle                   1.0
hojjatabdollahi                1.0
slashleo                       1.0
sp1ritCS                       1.0
aitzaz                         1.0
emilshouse                     1.0
uwadmin                        1.0
cesarsotovalero                1.0
rachithaiyappa                 1.0
DrHyde                         1.0
mbiesiad                       1.0
redrambles                     1.0
MikeLindner                    1.0
kongmoumou                     1.0
rightbrace                     1.0
hasantezcan                    1.0
paulasjes-stripe               1.0
alufers                        1.0
Rodolphe Lemasquerier          1.0
keidarcy                       1.0
twang-mdsol                    1.0
mt-empty                       1.0
user56441                      1.0
AugustinGrigorov               1.0
Emma Bukacek                   1.0
posiunas                       1.0
Firesphere                     1.0
robcowie                       1.0
kazie                          1.0
vimalaguti                     1.0
nibalizer                      1.0
yukuku                         1.0
UnleashTheCode                 1.0
NukaCody                       1.0
cherem                         1.0
youvegotmoxie                  1.0
vakili                         1.0
nikoskoukis-slamcore           1.0
brunob                         1.0
pshirshov                      1.0
thezeroalpha                   1.0
vivekkalyan                    1.0
BosEriko                       1.0
ryanolsonx                     1.0
SimonBarendse                  1.0
warpigsir                      1.0
DanielZendejas                 1.0
raghu1kalluri                  1.0
kintoandar                     1.0
thawk                          1.0
laura-dietz                    1.0
z7y8hsBP                       1.0
NSExceptional                  1.0
Preisschild                    1.0
Mansoor                        1.0
josipledic                     1.0
harshitsaamu                   1.0
KopfKrieg                      1.0
nire0510                       1.0
xzilla                         1.0
mirorauhala                    1.0
wbollock                       1.0
Mgallimore88                   1.0
kamalbanga                     1.0
LinuxOnTheDesktop              1.0
Yuichiro Luke Smith            1.0
dhatch48                       1.0
sidahmed-malaoui               1.0
marcus-grant                   1.0
jacroe                         1.0
kosmgco                        1.0
edumello                       1.0
dcervenkov                     1.0
jduan                          1.0
Jonathan Dahan                 1.0
mendesmiguel                   1.0
Jab2870                        1.0
melvio                         1.0
scttrgd                        1.0
icsd12015                      1.0
mira01                         1.0
mkatychev                      1.0
ursbraem                       1.0
Henryk Nowakowski              1.0
pr0xy-t                        1.0
d0gey                          1.0
HaxxonHax                      1.0
Joachim                        1.0
half2me                        1.0
abacao                         1.0
vapniks                        1.0
larshb                         1.0
vellvisher                     1.0
GuilhermeJSilva                1.0
timvisee                       1.0
psibi                          1.0
jungejason                     1.0
riscie                         1.0
dpinela                        1.0
dmfay                          1.0
Iniesta8                       1.0
nnrepos                        1.0
r3drock                        1.0
senani-mayank                  1.0
azuzunaga                      1.0
ninearif                       1.0
kaykayehnn                     1.0
Pascal Iske                    1.0
AnimiVulpis                    1.0
borland502                     1.0
mbbroberg                      1.0
Jack Featherstone              1.0
stsourlidakis                  1.0
srhsrhsrhsrh                   1.0
Alone2                         1.0
julienc91                      1.0
ohorn                          1.0
bjorn3                         1.0
Delapouite                     1.0
mdwoycheksps                   1.0
Supakorn Wongsawang            1.0
encX                           1.0
adrian5                        1.0
MaxJohansen                    1.0
Patrick Kuehn                  1.0
Jesser Sison                   1.0
monst12                        1.0
nightfox0909                   1.0
kitcat-dev                     1.0
gyli                           1.0
ImShakthi                      1.0
kayew                          1.0
ohadeytan                      1.0
junjuew                        1.0
PrimaMateria                   1.0
koungkub                       1.0
glantonb                       1.0
toonn                          1.0
keawade                        1.0
Ameausoone                     1.0
lmazardo                       1.0
FabienM                        1.0
ekickx                         1.0
W. M. Moreland                 1.0
samruddhisomani                1.0
waynr                          1.0
laeccan                        1.0
DrivableJonatan                1.0
rakafo                         1.0
HG00                           1.0
hieuhtr                        1.0
TheOtherUnknown                1.0
johncurcio                     1.0
nlynchjo                       1.0
Álvaro García Jaén             1.0
Maartz                         1.0
grem11n                        1.0
hello-woof                     1.0
apeltzer                       1.0
manosteele117                  1.0
abitrolly                      1.0
ewels                          1.0
sitaramp                       1.0
garyking                       1.0
theryangeary                   1.0
CoffeeVector                   1.0
KsRyY                          1.0
lee2sman                       1.0
cpriest                        1.0
futtetennista                  1.0
Gorock                         1.0
jaseemabid                     1.0
Luis Vieira                    1.0
vszakats                       1.0
pengux                         1.0
fernandoalex                   1.0
0verk1ll                       1.0
Fealthas                       1.0
NightMachinery                 1.0
volt4ire                       1.0
madacol                        1.0
FraYoshi                       1.0
dgsb                           1.0
iamdiogo                       1.0
927589452                      1.0
jcdietrich                     1.0
conao3                         1.0
maierlars                      1.0
tasinttttttt                   1.0
thoemu                         1.0
Dar Malovani                   1.0
rbuchberger                    1.0
chuanjin                       1.0
mtonsmann                      1.0
jshcmpbll                      1.0
mspear                         1.0
fabiobianchiwebdev             1.0
Ljqiii                         1.0
digitalhabitat                 1.0
baruchiro                      1.0
Nijin22                        1.0
mtpiercey                      1.0
KiaraGrouwstra                 1.0
derphilipp                     1.0
hpohlmeyer                     1.0
jjerphan                       1.0
danielmichaels                 1.0
fkraeutli                      1.0
spachava753                    1.0
rnevius                        1.0
lbonanomi                      1.0
mstruebing                     1.0
uesteibar                      1.0
bbigras                        1.0
zQueal                         1.0
paulgalow                      1.0
terminalnode                   1.0
telmotrooper                   1.0
Lappro                         1.0
Benjamin Muskalla              1.0
LarryLuTW                      1.0
SoffiMeower                    1.0
evrardjp                       1.0
Lynnesbian                     1.0
lisanhu                        1.0
benwattsjones                  1.0
liumingc                       1.0
starccy                        1.0
mueller-ma                     1.0
7vikpeculiar                   1.0
smt923                         1.0
jamesob                        1.0
codesoap                       1.0
Daniel S Poulin                1.0
theutz                         1.0
wizarot                        1.0
ryantuck                       1.0
ericpardee                     1.0
NargiT                         1.0
yaboroda                       1.0
Treborium                      1.0
johan456789                    1.0
KyleW                          1.0
AdamDemirel                    1.0
jesse-c                        1.0
negamorgan                     1.0
reneatzi                       1.0
aaronjanse                     1.0
smzm                           1.0
P_Q_H                          1.0
DerPhysikeR                    1.0
nevdelap                       1.0
tmoon8730                      1.0
yshhuang                       1.0
Mpho Mphego                    1.0
thiswind                       1.0
coreysharris                   1.0
grastello                      1.0
fnl                            1.0
askin                          1.0
austintoddj                    1.0
Linguista                      1.0
tribela                        1.0
spicywiener666                 1.0
perfecto25                     1.0
Fallstar                       1.0
Chostakovitch                  1.0
alkhasov                       1.0
msLinuxNinja                   1.0
Štěpán Pešout                  1.0
mikesprague                    1.0
miiizen                        1.0
sharkdp                        1.0
rl-king                        1.0
yuriybash                      1.0
Andrew Siegman                 1.0
malexer                        1.0
sparkchaser                    1.0
isacikgoz                      1.0
dcaspi                         1.0
eprovst                        1.0
markevan100                    1.0
The-Hoster                     1.0
Jipok                          1.0
feber                          1.0
slamp                          1.0
wflynny                        1.0
yannishuber                    1.0
Darkdoughnut                   1.0
ronniegane                     1.0
guilhermeleobas                1.0
Jegp                           1.0
imliam                         1.0
cslee                          1.0
atlas-comstock                 1.0
lbonn                          1.0
YYYasin19                      1.0
enadeau                        1.0
huntie                         1.0
rkiyanchuk                     1.0
sarav-egnaroinc                1.0
pawamoy                        1.0
ab-pivot                       1.0
MelwinKfr                      1.0
Petrus Kiendys                 1.0
kalebo                         1.0
RosalesJ                       1.0
nithyanatarajan                1.0
BinaryBrain                    1.0
Kevin Kredit                   1.0
vidhig                         1.0
wbh1                           1.0
msdlisper                      1.0
MasterTos                      1.0
m-p-3                          1.0
Maxime                         1.0
Benjamin Nichols-Farquhar      1.0
mikerogne                      1.0
ckauf                          1.0
khord                          1.0
Hakan                          1.0
cassvs                         1.0
russsaidwords                  1.0
FlaviaBastos                   1.0
folfy                          1.0
Russ Edwards                   1.0
m-messiah                      1.0
Conaclos                       1.0
JZJisawesome                   1.0
arielallon                     1.0
Anmol-Singh-Jaggi              1.0
f4ww4z                         1.0
LachlanMarnham                 1.0
Lightyagami1                   1.0
nickjer                        1.0
Surkal                         1.0
stellarhopper                  1.0
saifazmi                       1.0
darrylabbate                   1.0
supermamie                     1.0
zugzug90                       1.0
Niko Heikkilä                  1.0
pegaslee                       1.0
aa-tan                         1.0
edsoncelio                     1.0
zlbabe                         1.0
mislavcimpersak                1.0
isu17                          1.0
ticky                          1.0
BareDesigns                    1.0
nutellinoit                    1.0
breckuh                        1.0
idleberg                       1.0
YtvwlD                         1.0
mortenfyhn                     1.0
stites                         1.0
eranharel                      1.0
Raymond Douglas                1.0
jyrodgers                      1.0
mirekfranc                     1.0
muendelezaji                   1.0
ferk6a                         1.0
daylightbrightledlight         1.0
rodorgas                       1.0
Melvin Gundlach                1.0
Xifax                          1.0
Miroslav Čech                 1.0
AprilElizabeth                 1.0
qoomon                         1.0
ShaunKarran                    1.0
sschlesier                     1.0
borekb                         1.0
itsjzt                         1.0
tdhopper                       1.0
tunght13488                    1.0
christopherkuemmel             1.0
Wesalius                       1.0
amadeous                       1.0
thiagotalma                    1.0
hill                           1.0
danieldc                       1.0
udincer                        1.0
JibranKalia                    1.0
eurgghh                        1.0
jayypluss                      1.0
romanrodriguez                 1.0
gpenghe                        1.0
f4ww4z2                        1.0
Dannyzen                       1.0
hemisu                         1.0
janw                           1.0
ptzz                           1.0
eliotsykes                     1.0
RonyOCuinn                     1.0
andrazznidar                   1.0
maged                          1.0
cfsanderson                    1.0
phil-harmoniq                  1.0
fetlang                        1.0
slicer69                       1.0
5shekel                        1.0
jukben                         1.0
codetheweb                     1.0
Lorwp                          1.0
dflamand                       1.0
thescalaguy                    1.0
martin-juul                    1.0
henrebotha                     1.0
kishaningithub                 1.0
impos73r                       1.0
DonoA                          1.0
Niek Beernink                  1.0
kevin91liu                     1.0
avalanchy                      1.0
viztor                         1.0
lenormf                        1.0
Sinan81                        1.0
colinmorris                    1.0
akotzias                       1.0
chub16                         1.0
eignnx                         1.0
shashank2806                   1.0
sakalys                        1.0
TheYahya                       1.0
321hendrik                     1.0
cvn                            1.0
PlrEx                          1.0
chamini2                       1.0
niklas-heer                    1.0
Frots                          1.0
ad-m                           1.0
hdhauk                         1.0
rowanfreeman                   1.0
maxsxu                         1.0
chang                          1.0
hay                            1.0
Kevin Jullien                  1.0
ycmjason                       1.0
olso                           1.0
haloboy777                     1.0
shahrilnet                     1.0
dikiaap                        1.0
amsross                        1.0
MrLeebo                        1.0
a-raccoon                      1.0
AberDerBart                    1.0
aliva                          1.0
baixiaoji                      1.0
andrewda                       1.0
fdesjardins                    1.0
n4nagappan                     1.0
7anshuai                       1.0
Liam McMenemie                 1.0
heimann                        1.0
g-ongenae                      1.0
buslov                         1.0
marekchowaniok                 1.0
Wisnu Adi Nurcahyo             1.0
Kai Neuwerth                   1.0
Alex Martin                    1.0
AmirAliSobhGol                 1.0
mathomp4                       1.0
flexdinesh                     1.0
SheaClose                      1.0
ravern                         1.0
jordi-pascual                  1.0
Scarsz                         1.0
merriam                        1.0
jdvega                         1.0
bavaga                         1.0
Yassine Imounachen             1.0
spinningarrow                  1.0
Turbo87                        1.0
g-marius                       1.0
Eridani                        1.0
Thomas BARUSSEAU               1.0
aniket-deole                   1.0
hohonuuli                      1.0
ageekymonk                     1.0
redant333                      1.0
leighmcculloch                 1.0
der-On                         1.0
WrathZA                        1.0
Ilya Tribusean                 1.0
mirshko                        1.0
jmfayard                       1.0
Thomas Barusseau               1.0
mingchen                       1.0
Vitaliy Kanev                  1.0
frazjp65                       1.0
Milo Gilad                     1.0
nalinbhardwaj                  1.0
fpnick                         1.0
jdvr                           1.0
fangyi-zhou                    1.0
awaitlink                      1.0
alxers                         1.0
mluisbrown                     1.0
MatanRubin                     1.0
jimvanderveen                  1.0
tinywombat765                  1.0
Vykook                         1.0
Nalin Bhardwaj                 1.0
ry                             1.0
pirafrank                      1.0
basiclines                     1.0
sasha42                        1.0
moalamin                       1.0
dospunk                        1.0
FlawBee                        1.0
mjohanning99                   1.0
andreadellacorte               1.0
shihyuho                       1.0
orschiro                       1.0
rrikesh                        1.0
aames                          1.0
gfeun                          1.0
angsuman                       1.0
Δημήτρης Φιλίππου              1.0
sommd                          1.0
alexlafroscia                  1.0
beesandbombs                   1.0
RTFMExe                        1.0
natesilva                      1.0
SubOptimal                     1.0
plytro                         1.0
eddiejaoude                    1.0
mandrade2                      1.0
nzachow                        1.0
ckovsky                        1.0
pollev                         1.0
yanuehara                      1.0
lamar-frankie                  1.0
deiga                          1.0
einnjo                         1.0
jitakirin                      1.0
phillip055                     1.0
gldraphael                     1.0
nikeee                         1.0
m4grio                         1.0
PurpleBooth                    1.0
OrBaruk                        1.0
IanOxborrow                    1.0
hvindin                        1.0
flxn                           1.0
riouwa                         1.0
martyca                        1.0
KingMob                        1.0
cameronjphillips               1.0
Max Strübing                   1.0
devonhk                        1.0
Vincent Yang                   1.0
harrymt                        1.0
Zac                            1.0
CaptainYarb                    1.0
personalnadir                  1.0
Kate                           1.0
djung460                       1.0
andrewloux                     1.0
brandonsoto                    1.0
jangidkrishna                  1.0
fidelisrafael                  1.0
meodai                         1.0
Paveltarno                     1.0
jasonxia23                     1.0
sirianni                       1.0
krzysztofsroga                 1.0
ranyitz                        1.0
Omid Hezaveh                   1.0
sethwoodworth                  1.0
Nagiza                         1.0
haydenbetts                    1.0
BrainMaestro                   1.0
kmyounes                       1.0
breenger                       1.0
luk3yx                         1.0
augustgerro                    1.0
gttotev                        1.0
thalesmello                    1.0
David Haynes                   1.0
smileytechguy                  1.0
spennydl                       1.0
damianpeterson                 1.0
Michishige Kaito               1.0
morrme                         1.0
angorf                         1.0
abactel                        1.0
alefir                         1.0
mterwill                       1.0
thornjad                       1.0
l0rdcafe                       1.0
kenyonj                        1.0
alx741                         1.0
sebw                           1.0
alfredbez                      1.0
risen-phoenix                  1.0
andromedarabbit                1.0
pepa65                         1.0
josa42                         1.0
jkubrynski                     1.0
willthemoor                    1.0
ad-si                          1.0
LeDavid                        1.0
abhijit-paul                   1.0
victorjacobs                   1.0
sweeper3000                    1.0
jcherqui                       1.0
bobstrecansky                  1.0
becomesaflame                  1.0
Damian Poddebniak              1.0
Eric Rösch                     1.0
maximpertsov                   1.0
Assem Attia                    1.0
touhonoob                      1.0
dikarel                        1.0
solygen                        1.0
dac09                          1.0
Andrea-82                      1.0
frinkelpi                      1.0
pearcem0                       1.0
ipudu                          1.0
TotKindGott                    1.0
vkolmakov                      1.0
yasharmaster                   1.0
jonboiser                      1.0
gamebusterz                    1.0
xxdavid                        1.0
kidpixo                        1.0
Ricardo Corrie                 1.0
gka                            1.0
Kostyantyn Moroz               1.0
FlyingJester                   1.0
pdey                           1.0
zhangda7                       1.0
rahulkavale                    1.0
michaelAndersonCampingWorld    1.0
Granitosaurus                  1.0
Nekel-Seyew                    1.0
zkendall                       1.0
Pelle Jacobs                   1.0
0xLevin                        1.0
ylluminarious                  1.0
zhoufeng1989                   1.0
shoeletz                       1.0
Alex Plescan                   1.0
robyoung                       1.0
Gustavo Moraes                 1.0
lmount                         1.0
cs1707                         1.0
d33tah                         1.0
subcrew                        1.0
beshrns                        1.0
kuanyui                        1.0
hugovk                         1.0
severen                        1.0
张峥                             1.0
baron42bba                     1.0
jcalebj                        1.0
WTok                           1.0
onesuper                       1.0
程亦超(何兮)                        1.0
aicioara                       1.0
livioso                        1.0
joashc                         1.0
Leandros                       1.0
minhajuddin                    1.0
dijonkitchen                   1.0
emileber                       1.0
smevawala                      1.0
Jezeniel Zapanta               1.0
kazmasaurus                    1.0
ianjmacintosh                  1.0
mamigot                        1.0
jkbrzt                         1.0
gillescastel                   1.0
nonsequitur                    1.0
dawidd6                        1.0
ihaolin                        1.0
bharadwaj-raju                 1.0
ldong                          1.0
kocsenc                        1.0
rozuur                         1.0
brpaz                          1.0
Leandro Ostera                 1.0
TiredSounds                    1.0
loliee                         1.0
Matthieu Oger                  1.0
nelsonchung                    1.0
nevsan                         1.0
eidge                          1.0
Alex Flores                    1.0
rakeshdas1                     1.0
imjacobclark                   1.0
vincentbel                     1.0
keune                          1.0
CBrowne                        1.0
Muhammad-Sharif Moustafa       1.0
Sylvain BANNIER                1.0
Zekai.Zheng                    1.0
Alois Mahdal                   1.0
lukeyeager                     1.0
dyng                           1.0
TerkaSlan                      1.0
Bob Strecansky                 1.0
steelywing                     1.0
andyxning                      1.0
ArturSkowronski                1.0
freesuraj                      1.0
Torild                         1.0
cPlevey                        1.0
AMeng                          1.0
muteness                       1.0
jamescarlos                    1.0
chuanconggao                   1.0
Antonio                        1.0
zzgigi2005@163.com             1.0
chao                           1.0
porras                         1.0
jamswat                        1.0
steventhanna                   1.0
okke-formsma                   1.0
gautamkrishnar                 1.0
naps62                         1.0
Kyle Kamperschroer             1.0
lagelalegal                    1.0
jamapag                        1.0
sjackman                       1.0
Aarin Smith                    1.0
Duologic                       1.0
kumon                          1.0
dreampiggy                     1.0
imrehg                         1.0
sabour_f                       1.0
ivantm                         1.0
skaji                          1.0
joearcher                      1.0
marklee                        1.0
maonx                          1.0
webb04                         1.0
luthfianto                     1.0
salmanulfarzy                  1.0
timsutton                      1.0
harryterkelsen                 1.0
ElectricSquid                  1.0
MattMcFarland                  1.0
radarhere                      1.0
kapouer                        1.0
jlems                          1.0
sdaitzman                      1.0
phalle5                        1.0
Son Pham                       1.0
sonph                          1.0
rselwyn                        1.0
davidsiefert                   1.0
shybovycha                     1.0
jfallon1997                    1.0
John Kleint                    1.0
cmische                        1.0
Marza                          1.0
miku                           1.0
mario-deluna                   1.0
shadowfax92                    1.0
SushiDude                      1.0
matthewwo                      1.0
hidroh                         1.0
oalbe                          1.0
svenstaro                      1.0
appleboy                       1.0
matthewgao                     1.0
snollygolly                    1.0
matasar                        1.0
Xavi S.B                       1.0
purpleidea                     1.0
Jose Ricardo Ziviani           1.0
mibe                           1.0
kirillseva                     1.0
zhengqm                        1.0
markusthoemmes                 1.0
Rajiv Nair                     1.0
hhirsch                        1.0
Fionn Kelleher                 1.0
ReadmeCritic                   1.0
xidui                          1.0
hexchain                       1.0
bripkens                       1.0
Qtrain                         1.0
Lukas B                        1.0
Travis CI                      1.0
sapereau83                     1.0
blx                            1.0
gutsy                          1.0
e0i                            1.0
ignazioc                       1.0
therealmarv                    1.0
YellowApple                    1.0
TechplexEngineer               1.0
danieldiekmeier                1.0
jorgeborges                    1.0
matugm                         1.0
Piotr Szwarc                   1.0
quarcu                         1.0
donoftime                      1.0
hollingberry                   1.0
AgIt0                          1.0
naxoc                          1.0
Haruki                         1.0
amitpl                         1.0
Amit Pal                       1.0
musteresel                     1.0
evestera                       1.0
André König                    1.0
Kwang Kim                      1.0
bdelacretaz                    1.0
tim-sebring                    1.0
hemanth                        1.0
Evan Hahn                      1.0
sanusart                       1.0
rspeicher                      1.0
Ionatan Wiznia                 1.0
Mateu Aguiló Bosch             1.0
litblaky                       1.0
Gubolin                        1.0
andreassimon                   1.0
jlinder                        1.0
duran                          1.0
Florent Guilleux               1.0
CatTail                        1.0
marshally                      1.0
axelcdv                        1.0
greystate                      1.0
nguyenchr                      1.0
chirag64                       1.0
goyalankit                     1.0
emanuell                       1.0
theleoborges                   1.0
Ryan! Mason                    1.0
edgebal                        1.0
oconnor663                     1.0
Pablo-Merino                   1.0
britter                        1.0
smathy                         1.0
ljakab                         1.0
jeroenj                        1.0
Tenzer                         1.0
kyr                            1.0
fordhurley                     1.0
007N                           1.0
rnas                           1.0
zeke                           1.0
Andy Weidenbaum                1.0
bobthecow                      1.0
doyle                          1.0
antonbabenko                   1.0
ntodd                          1.0
Tug                            1.0
rdpascua                       1.0
Alexander Jegtnes              1.0
byjpr                          1.0
phillips1012                   1.0
Philip Borenstein              1.0
Rory Crispin                   1.0
Shrayas Rajagopal              1.0
andrewboerema                  1.0
marekhrabe                     1.0
ruyadorno                      1.0
Pranav Raja                    1.0
byjujohn                       0.9
deoxys314                      0.89
